Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto;Valor UF;Total UF
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998014;;;17.077,00;$27.172,33;UF  0,63
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998016;;;500;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998021;;;29.714,00;$27.172,33;UF  1,09
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998024;;;8.900,00;$27.172,33;UF  0,33
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998027;;;17.800,00;$27.172,33;UF  0,66
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998031;;;8.900,00;$27.172,33;UF  0,33
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998039;;;1.950,00;$27.172,33;UF  0,07
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998045;;;1.615,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998057;;;272.434,00;$27.172,33;UF  10,03
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998064;;;1.563,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998066;;;1.564,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998068;;;650;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998073;;;9.424,00;$27.172,33;UF  0,35
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998082;;;610.432,00;$27.172,33;UF  22,47
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998083;;;109.066,00;$27.172,33;UF  4,01
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998085;;;301.000,00;$27.172,33;UF  11,08
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998087;;;852.800,00;$27.172,33;UF  31,38
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998089;;;15.514,00;$27.172,33;UF  0,57
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998145;;;1.030,00;$27.172,33;UF  0,04
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998149;;;1.563,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998151;;;19.100,00;$27.172,33;UF  0,70
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998153;;;613;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998155;;;22.815,00;$27.172,33;UF  0,84
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998160;;;5.483,00;$27.172,33;UF  0,20
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998164;;;9.196,00;$27.172,33;UF  0,34
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998166;;;500;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998167;;;48.000,00;$27.172,33;UF  1,77
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998168;;;1.564,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998188;;;2.744,00;$27.172,33;UF  0,10
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998190;;;9.453,00;$27.172,33;UF  0,35
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998192;;;500;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998194;;;1.564,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998196;;;650;$27.172,33;UF  0,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998199;;;1.563,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998201;;;2.154,00;$27.172,33;UF  0,08
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998203;;;1.563,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998205;;;1.564,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998206;;;7.900,00;$27.172,33;UF  0,29
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998208;;;109.066,00;$27.172,33;UF  4,01
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998211;;;94.188,00;$27.172,33;UF  3,47
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998216;;;150.000,00;$27.172,33;UF  5,52
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998218;;;517.000,00;$27.172,33;UF  19,03
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998221;;;2.200,00;$27.172,33;UF  0,08
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998227;;;113.168,00;$27.172,33;UF  4,16
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998231;;;304.978,00;$27.172,33;UF  11,22
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998233;;;4.672,00;$27.172,33;UF  0,17
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998235;;;78.390,00;$27.172,33;UF  2,88
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998242;;;7.822,00;$27.172,33;UF  0,29
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;998244;;;3.189.251,00;$27.172,33;UF  117,37
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997628;;;1.550,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997629;;;109.066,00;$27.172,33;UF  4,01
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997630;;;1.600,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997631;;;14.446,00;$27.172,33;UF  0,53
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997632;;;1.564,00;$27.172,33;UF  0,06
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997633;;;3.500,00;$27.172,33;UF  0,13
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997634;;;17.077,00;$27.172,33;UF  0,63
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997635;;;24.314,00;$27.172,33;UF  0,89
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997637;;;4.484,00;$27.172,33;UF  0,17
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997638;;;5.867,00;$27.172,33;UF  0,22
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997639;;;109.066,00;$27.172,33;UF  4,01
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997640;;;25.669,00;$27.172,33;UF  0,94
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997641;;;31.137,00;$27.172,33;UF  1,15
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997643;;;7.890,00;$27.172,33;UF  0,29
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997646;;;27.004,00;$27.172,33;UF  0,99
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997648;;;27.004,00;$27.172,33;UF  0,99
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997649;;;2.396,00;$27.172,33;UF  0,09
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997651;;;37.178,00;$27.172,33;UF  1,37
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997652;;;27.747,00;$27.172,33;UF  1,02
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997654;;;4.364,00;$27.172,33;UF  0,16
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997655;;;3.669,00;$27.172,33;UF  0,14
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997656;;;2.756,00;$27.172,33;UF  0,10
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997658;;;1.964,00;$27.172,33;UF  0,07
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;997660;;;19.000,00;$27.172,33;UF  0,70
05-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-1102-SERV. INT. INFORMATICOS Y TRANSPORTES FANN;998214;FE;1102;150.872,00;$27.172,33;UF  5,55
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999001;;;27.827,00;$27.175,04;UF  1,02
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999032;;;3.928,00;$27.175,04;UF  0,14
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999033;;;144.000,00;$27.175,04;UF  5,30
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999034;;;5.512,00;$27.175,04;UF  0,20
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999037;;;3.928,00;$27.175,04;UF  0,14
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999041;;;8.890,00;$27.175,04;UF  0,33
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999044;;;2.200,00;$27.175,04;UF  0,08
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999045;;;109.066,00;$27.175,04;UF  4,01
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999053;;;301.000,00;$27.175,04;UF  11,08
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999057;;;3.560,00;$27.175,04;UF  0,13
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999065;;;6.889,00;$27.175,04;UF  0,25
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999068;;;7.890,00;$27.175,04;UF  0,29
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999075;;;399.000,00;$27.175,04;UF  14,68
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999080;;;1.564,00;$27.175,04;UF  0,06
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999092;;;29.347,00;$27.175,04;UF  1,08
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999093;;;15.600,00;$27.175,04;UF  0,57
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999094;;;2.446,00;$27.175,04;UF  0,09
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999097;;;7.890,00;$27.175,04;UF  0,29
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999105;;;7.890,00;$27.175,04;UF  0,29
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999111;;;13.834,00;$27.175,04;UF  0,51
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999005;;;27.477,00;$27.175,04;UF  1,01
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999010;;;32.451,00;$27.175,04;UF  1,19
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999016;;;40.447,00;$27.175,04;UF  1,49
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999020;;;1.563,00;$27.175,04;UF  0,06
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999023;;;2.190,00;$27.175,04;UF  0,08
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999027;;;2.064,00;$27.175,04;UF  0,08
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999028;;;1.563,00;$27.175,04;UF  0,06
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999029;;;3.750,00;$27.175,04;UF  0,14
06-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999030;;;1.220,00;$27.175,04;UF  0,04
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999148;;;1.563,00;$27.177,76;UF  0,06
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999150;;;1.564,00;$27.177,76;UF  0,06
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999152;;;2.107,00;$27.177,76;UF  0,08
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999159;;;53.411,00;$27.177,76;UF  1,97
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999164;;;39.393,00;$27.177,76;UF  1,45
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999193;;;52.606,00;$27.177,76;UF  1,94
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999310;;;32.490,00;$27.177,76;UF  1,20
07-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;999485;;;93.755,00;$27.177,76;UF  3,45
09-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-17857-ARRIENDO DE MAQUINARIAS CAVI LTDA.;1000315;FE;17857;550.000,00;$27.183,19;UF  20,23
09-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-2254-ASI LTDA.;1000316;FE;2254;85.000,00;$27.183,19;UF  3,13
09-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-14485-CARLOS IBAÑEZ ARRIENDO DE MAQUINARIAS LTD;1000329;FE;14485;120.000,00;$27.183,19;UF  4,41
09-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-4556-SOCIEDAD COMERCIALIZADORA DE MAQUINARIAS S;999870;FE;4556;2.922.000,00;$27.183,19;UF  107,49
09-07-2018;Ñuñoa;Gastos por Arriendos Operacionales;FE-17857-ARRIENDO DE MAQUINARIAS CAVI LTDA.;1000315;FE;17857;4.636.000,00;$27.183,19;UF  170,55
09-07-2018;Ñuñoa;Gastos por Arriendos Operacionales;FE-14485-CARLOS IBAÑEZ ARRIENDO DE MAQUINARIAS LTD;1000329;FE;14485;2.244.000,00;$27.183,19;UF  82,55
09-07-2018;Ñuñoa;Gastos por Herramientas Menores;FE-4556-SOCIEDAD COMERCIALIZADORA DE MAQUINARIAS S;999870;FE;4556;289.800,00;$27.183,19;UF  10,66
09-07-2018;Ñuñoa;Insumos Administración;FE-10225177-PROVEEDORES INTEGRALES PRISA S.A.;999882;FE;10225177;82.850,00;$27.183,19;UF  3,05
09-07-2018;Ñuñoa;Insumos Administración;FE-10225177-PROVEEDORES INTEGRALES PRISA S.A.;999882;FE;10225177;8.194,00;$27.183,19;UF  0,30
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001355;;;3.900,00;$27.184,07;UF  0,14
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001356;;;17.077,00;$27.184,07;UF  0,63
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001357;;;2.108,00;$27.184,07;UF  0,08
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001358;;;1.563,00;$27.184,07;UF  0,06
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001360;;;1.564,00;$27.184,07;UF  0,06
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001361;;;1.563,00;$27.184,07;UF  0,06
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001364;;;2.446,00;$27.184,07;UF  0,09
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001365;;;22.800,00;$27.184,07;UF  0,84
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001366;;;613;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001368;;;106.590,00;$27.184,07;UF  3,92
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001370;;;5.867,00;$27.184,07;UF  0,22
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001372;;;17.768,00;$27.184,07;UF  0,65
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001373;;;640;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001375;;;6.322,00;$27.184,07;UF  0,23
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001376;;;2.366,00;$27.184,07;UF  0,09
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001377;;;640;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001379;;;3.900,00;$27.184,07;UF  0,14
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001380;;;500;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001382;;;590;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001384;;;17.077,00;$27.184,07;UF  0,63
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001385;;;2.200,00;$27.184,07;UF  0,08
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001388;;;1.300,00;$27.184,07;UF  0,05
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001390;;;25.090,00;$27.184,07;UF  0,92
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001392;;;7.890,00;$27.184,07;UF  0,29
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001397;;;650;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001400;;;3.900,00;$27.184,07;UF  0,14
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001403;;;1.237,00;$27.184,07;UF  0,05
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001404;;;982;$27.184,07;UF  0,04
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001406;;;79.942,00;$27.184,07;UF  2,94
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001407;;;37.603,00;$27.184,07;UF  1,38
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001409;;;1.581,00;$27.184,07;UF  0,06
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001410;;;500;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001412;;;4.127,00;$27.184,07;UF  0,15
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001413;;;2.656,00;$27.184,07;UF  0,10
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001415;;;590;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001416;;;650;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001417;;;9.424,00;$27.184,07;UF  0,35
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001418;;;907;$27.184,07;UF  0,03
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001421;;;5.867,00;$27.184,07;UF  0,22
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001424;;;1.564,00;$27.184,07;UF  0,06
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001426;;;650;$27.184,07;UF  0,02
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001427;;;96.000,00;$27.184,07;UF  3,53
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001429;;;1.336,00;$27.184,07;UF  0,05
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001431;;;17.077,00;$27.184,07;UF  0,63
10-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1001434;;;4.127,00;$27.184,07;UF  0,15
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002360;;;3.900,00;$27.184,94;UF  0,14
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002361;;;3.127,00;$27.184,94;UF  0,12
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002362;;;106.590,00;$27.184,94;UF  3,92
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002365;;;280;$27.184,94;UF  0,01
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002366;;;3.300,00;$27.184,94;UF  0,12
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002367;;;620;$27.184,94;UF  0,02
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002368;;;2.153,00;$27.184,94;UF  0,08
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002369;;;18.762,00;$27.184,94;UF  0,69
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002370;;;1.950,00;$27.184,94;UF  0,07
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002371;;;14.327,00;$27.184,94;UF  0,53
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002373;;;7.288,00;$27.184,94;UF  0,27
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002374;;;2.396,00;$27.184,94;UF  0,09
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002375;;;907;$27.184,94;UF  0,03
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002376;;;1.223,00;$27.184,94;UF  0,04
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002377;;;2.227,00;$27.184,94;UF  0,08
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002378;;;2.441,00;$27.184,94;UF  0,09
11-07-2018;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1002380;;;185;$27.184,94;UF  0,01
