#;Número de operación;Origen;Documento Origen SAP;Ref2-Nº Vale;Número de línea;Código de cuenta;Código Centro de Costo;Nombre del centro;Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto
587;1218939;Salida de Mercancia;11000283;330;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206670;;;17980
588;1218940;Salida de Mercancia;11000289;77;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206719;;;335979
589;1218941;Salida de Mercancia;11000288;76;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206712;;;399802
590;1218942;Salida de Mercancia;11000273;73;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206646;;;469845
591;1225654;Factura de Proveedores;11000290;78;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206730;;;513693
592;1398797;Factura de Proveedores;11000287;75;1;5101001;;;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1206706;;;791018
593;1385322;Factura de Proveedores;208465;;2;5101001;201;OG-Socalzado;23-05-2019;Santiago;Materias Primas de Obras en Ejecución;#¿NOMBRE?;1206720;;;1516185
594;1385328;Factura de Proveedores;11000301;337;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208249;;;1226
595;1385330;Factura de Proveedores;11000302;335;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208250;;;1226
596;1219297;Salida de Mercancia;11000303;336;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208251;;;1226
597;1219309;Salida de Mercancia;11000294;344;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208239;;;1464
598;1219311;Salida de Mercancia;11000296;340;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208242;;;1550
599;1219313;Salida de Mercancia;11000291;347;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208235;;;1585
600;1219315;Salida de Mercancia;11000292;346;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208236;;;1600
601;1219317;Salida de Mercancia;11000298;334;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208246;;;2020
602;1219463;Salida de Mercancia;11000293;345;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208238;;;2442
603;1219469;Salida de Mercancia;11000297;341;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208243;;;5126
604;1219475;Salida de Mercancia;11000300;328;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208248;;;7500
605;1219476;Salida de Mercancia;11000295;342;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208240;;;11400
606;1219479;Salida de Mercancia;11000299;338;1;5101001;;;25-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1208247;;;49136
607;1220276;Salida de Mercancia;1208694;;9;5101023;;;27-05-2019;Santiago;Costos Operacionales Provisionados;ABR.19 PROVISION DE COSTOS(Anulación) - 1208692;1208694;;;-100502813
608;1220278;Salida de Mercancia;208737;;2;6101009;;;27-05-2019;Santiago;Telecomunicaciones y Alarmas;FE-705-HECTOR R. GONZALEZ ROJAS;1208576;FE;705;70000
609;1220279;Salida de Mercancia;1300023;;9;5101023;;;27-05-2019;Santiago;Costos Operacionales Provisionados;ABR.19 PROVISION DE COSTOS(Anulación) - 1208692(An;1300023;;;100502813
610;1220281;Salida de Mercancia;229941;;4;5101018;;;28-05-2019;Santiago;Diferencia de Precio;Factura de proveedores - Cancelación - P12458493;1305713;;;-1
611;1220283;Salida de Mercancia;11000312;366;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209587;;;370
612;1220286;Salida de Mercancia;11000320;359;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209615;;;404
613;1220492;Salida de Mercancia;11000330;86;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209783;;;690
614;1220493;Salida de Mercancia;11000313;85;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209590;;;690
615;1220511;Salida de Mercancia;11000317;361;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209609;;;690
616;1220514;Salida de Mercancia;11000319;360;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209613;;;892
617;1220516;Salida de Mercancia;11000308;343;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209562;;;1226
618;1220576;Factura de Proveedores;11000318;362;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209610;;;1226
619;1221548;Salida de Mercancia;11000326;401;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209630;;;1226
620;1221550;Salida de Mercancia;11000327;351;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209632;;;1226
621;1221554;Salida de Mercancia;11000311;79;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209575;;;1585
622;1221557;Salida de Mercancia;11000322;355;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209620;;;1585
623;1221559;Salida de Mercancia;11000310;80;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209573;;;1935
624;1221562;Salida de Mercancia;11000315;364;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209596;;;2290
625;1221566;Salida de Mercancia;11000309;81;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209570;;;2594
626;1221577;Salida de Mercancia;11000324;353;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209626;;;2677
627;1225668;Factura de Proveedores;11000316;363;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209608;;;3451
628;1341983;Factura de Proveedores;11000307;83;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209560;;;3819
629;1289906;Factura de Proveedores;11000323;354;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209622;;;5767
630;1223066;Asiento;11000314;365;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209593;;;6045
631;1223440;Salida de Mercancia;11000321;356;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209617;;;8562
632;1223448;Salida de Mercancia;11000328;350;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209634;;;10134
633;1223459;Salida de Mercancia;11000325;352;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209627;;;10714
634;1223466;Salida de Mercancia;11000306;82;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209559;;;12791
635;1223468;Salida de Mercancia;11000329;402;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209651;;;17920
636;1223470;Salida de Mercancia;208908;;2;6101007;1008;GGOB-Art. de Aseo;28-05-2019;Santiago;Insumos Administración;FE-6243-HECTOR URBINA PAREDES;1209516;FE;6243;138900
637;1223476;Salida de Mercancia;11000305;84;1;5101001;;;28-05-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1209557;;;301790
